formula,tool,exit_status,exit_code,time,states,edges,transitions,acc,scc,nondet_states,nondet_aut,complete_aut,automaton
F((a) & ((!(d)) U ((b) & (!(d)) & ((d) R ((c) | (d)))))),entry.nopower,ok,0,0.0182702,3,8,40,1,1,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 4 ""c"" ""d"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [1 | !3] 0 {0} [!0&!1&3 | !1&!2&3] 1 {0} [0&!1&2&3] 2 State: 1 [1] 0 {0} [!0&!1 | !1&!2] 1 {0} [0&!1&2] 2 State: 2 [!0&!1] 1 {0} [0&!1] 2 --END--"
F((a) & ((!(d)) U ((b) & (!(d)) & ((d) R ((c) | (d)))))),entry.power,ok,0,0.0164198,3,8,40,1,1,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 4 ""c"" ""d"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [1 | !3] 0 {0} [!0&!1&3 | !1&!2&3] 1 {0} [0&!1&2&3] 2 State: 1 [1] 0 {0} [!0&!1 | !1&!2] 1 {0} [0&!1&2] 2 State: 2 [!0&!1] 1 {0} [0&!1] 2 --END--"
F((a) & ((!(d)) U ((b) & (!(d)) & ((d) R ((c) | (d)))))),always.nopower,ok,0,0.0154388,3,8,40,1,1,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 4 ""c"" ""d"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [1 | !3] 0 {0} [!0&!1&3 | !1&!2&3] 1 {0} [0&!1&2&3] 2 State: 1 [1] 0 {0} [!0&!1 | !1&!2] 1 {0} [0&!1&2] 2 State: 2 [!0&!1] 1 {0} [0&!1] 2 --END--"
F((a) & ((!(d)) U ((b) & (!(d)) & ((d) R ((c) | (d)))))),always.power,ok,0,0.014208,3,8,40,1,1,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 4 ""c"" ""d"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [1 | !3] 0 {0} [!0&!1&3 | !1&!2&3] 1 {0} [0&!1&2&3] 2 State: 1 [1] 0 {0} [!0&!1 | !1&!2] 1 {0} [0&!1&2] 2 State: 2 [!0&!1] 1 {0} [0&!1] 2 --END--"
F((a) & (X(((!(b)) | (G(c))) U ((b) & ((!(b)) | (G(c))))))),best,ok,0,0.0147903,4,14,32,1,1,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 {0} [0] 1 {0} State: 1 [!0&1&!2] 0 {0} [0&!2 | !1] 1 {0} [!0&1&2] 2 [0&1&2] 3 State: 2 [!0&!2] 0 {0} [0&!2] 1 {0} [!0&2] 2 [0&2] 3 State: 3 [!0&1&!2] 0 {0} [0&!2 | !1&!2] 1 {0} [!0&1&2] 2 [0&2 | !1&2] 3 --END--"
F((a) & (X(((!(b)) | (G(c))) U ((b) & ((!(b)) | (G(c))))))),spot#tgba,ok,0,0.0114142,4,14,32,1,1,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 {0} [0] 1 {0} State: 1 [!0&1&!2] 0 {0} [0&!2 | !1] 1 {0} [!0&1&2] 2 [0&1&2] 3 State: 2 [!0&!2] 0 {0} [0&!2] 1 {0} [!0&2] 2 [0&2] 3 State: 3 [!0&1&!2] 0 {0} [0&!2 | !1&!2] 1 {0} [!0&1&2] 2 [0&2 | !1&2] 3 --END--"
F((a) & (X(((!(b)) | (G(c))) U ((b) & ((!(b)) | (G(c))))))),pldi#tgba,ok,0,0.0146571,4,14,32,1,1,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 {0} [0] 1 {0} State: 1 [!0&1&!2] 0 {0} [0&!2 | !1] 1 {0} [!0&1&2] 2 {0} [0&1&2] 3 {0} State: 2 [!0&!2] 0 {0} [0&!2] 1 {0} [!0&2] 2 [0&2] 3 State: 3 [!0&1&!2] 0 {0} [0&!2 | !1&!2] 1 {0} [!0&1&2] 2 [0&2 | !1&2] 3 --END--"
F((a) & (X(((!(b)) | (G(c))) U ((b) & ((!(b)) | (G(c))))))),spot#tba,ok,0,0.0117494,4,14,32,1,1,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 {0} [0] 1 {0} State: 1 [!0&1&!2] 0 {0} [0&!2 | !1] 1 {0} [!0&1&2] 2 [0&1&2] 3 State: 2 [!0&!2] 0 {0} [0&!2] 1 {0} [!0&2] 2 [0&2] 3 State: 3 [!0&1&!2] 0 {0} [0&!2 | !1&!2] 1 {0} [!0&1&2] 2 [0&2 | !1&2] 3 --END--"
F((a) & (X(((!(b)) | (G(c))) U ((b) & ((!(b)) | (G(c))))))),pldi#tba,ok,0,0.0126721,4,14,32,1,1,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 {0} [0] 1 {0} State: 1 [!0&1&!2] 0 {0} [0&!2 | !1] 1 {0} [!0&1&2] 2 {0} [0&1&2] 3 {0} State: 2 [!0&!2] 0 {0} [0&!2] 1 {0} [!0&2] 2 [0&2] 3 State: 3 [!0&1&!2] 0 {0} [0&!2 | !1&!2] 1 {0} [!0&1&2] 2 [0&2 | !1&2] 3 --END--"
F((a) & (X(((!(b)) | (G(c))) U ((b) & ((!(b)) | (G(c))))))),spot#sba,ok,0,0.0137619,4,14,32,1,1,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 {0} [0] 1 {0} State: 1 [!0&1&!2] 0 {0} [0&!2 | !1] 1 {0} [!0&1&2] 2 [0&1&2] 3 State: 2 [!0&!2] 0 {0} [0&!2] 1 {0} [!0&2] 2 [0&2] 3 State: 3 [!0&1&!2] 0 {0} [0&!2 | !1&!2] 1 {0} [!0&1&2] 2 [0&2 | !1&2] 3 --END--"
