formula,tool,exit_status,exit_code,time,states,edges,transitions,acc,scc,nondet_states,nondet_aut,complete_aut,automaton
F((a) & (F((b) & (G(c))))),no.owl#s,ok,0,0.00663838,4,11,35,1,3,3,1,0,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0&!1 | 0&!2] 2 [!0] 0 [0&1&2] 1 [0&1&2] 3 {0} State: 1 [!2] 2 [2] 1 [2] 3 {0} State: 2 [!1 | !2] 2 [1&2] 1 [1&2] 3 {0} State: 3 [2] 3 {0} --END--"
F((a) & (F((b) & (G(c))))),yes.owl#a,ok,0,0.0132655,4,10,31,1,3,2,1,0,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc weak --BODY-- State: 0 [!0] 0 [0&1&2] 1 [0&!1 | 0&!2] 2 [0&1&2] 3 State: 1 [2] 1 [!2] 2 State: 2 [1&2] 1 [!1 | !2] 2 [1&2] 3 State: 3 {0} [2] 3 --END--"
F((a) & (F((b) & (G(c))))),no.owl#a,ok,0,0.00391098,6,19,48,1,5,3,1,0,"HOA: v1 States: 6 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0] 0 [0&1&2] 4 [0&!1 | 0&!2] 3 [0&1&2] 2 {0} [!0&2] 5 [0&!1&2] 1 State: 1 [1&2] 2 {0} [!1&2] 1 State: 2 [2] 2 {0} State: 3 [1&2] 4 [!1 | !2] 3 [1&2] 2 {0} [!1&2] 1 State: 4 [2] 4 [!2] 3 [2] 2 {0} State: 5 [0&1&2] 2 {0} [!0&2] 5 [0&!1&2] 1 --END--"
F((a) & ((!(d)) U ((b) & (!(d)) & ((d) R ((c) | (d)))))),yes.seminator#def,ok,0,0.0209187,4,8,54,1,4,2,1,0,"HOA: v1 name: ""sDBA for F(a & ((b & (c W d)) M !d))"" States: 4 Start: 0 AP: 4 ""c"" ""d"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [t] 0 [0&!1&2&3] 1 [!1&3] 2 State: 1 {0} [0&!1] 1 [1] 3 State: 2 [0&!1&2&!3] 1 [!1&!3] 2 State: 3 {0} [t] 3 --END--"
F((a) & ((!(d)) U ((b) & (!(d)) & ((d) R ((c) | (d)))))),no.seminator#def,ok,0,0.0230415,4,8,54,1,4,2,1,0,"HOA: v1 name: ""sDBA for F(a & ((b & (c W d)) M !d))"" States: 4 Start: 0 AP: 4 ""c"" ""d"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [t] 0 [0&!1&2&3] 1 [!1&3] 2 State: 1 {0} [0&!1] 1 [1] 3 State: 2 [0&!1&2&!3] 1 [!1&!3] 2 State: 3 {0} [t] 3 --END--"
F((a) & ((!(d)) U ((b) & (!(d)) & ((d) R ((c) | (d)))))),yes.seminator#tgba,ok,0,0.016259,4,8,54,1,4,2,1,0,"HOA: v1 name: ""sDBA for F(a & ((b & (c W d)) M !d))"" States: 4 Start: 0 AP: 4 ""c"" ""d"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [t] 0 [0&!1&2&3] 1 [!1&3] 2 State: 1 {0} [0&!1] 1 [1] 3 State: 2 [0&!1&2&!3] 1 [!1&!3] 2 State: 3 {0} [t] 3 --END--"
F((a) & ((!(d)) U ((b) & (!(d)) & ((d) R ((c) | (d)))))),no.seminator#tgba,ok,0,0.0153468,4,8,54,1,4,2,1,0,"HOA: v1 name: ""sDBA for F(a & ((b & (c W d)) M !d))"" States: 4 Start: 0 AP: 4 ""c"" ""d"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [t] 0 [0&!1&2&3] 1 [!1&3] 2 State: 1 {0} [0&!1] 1 [1] 3 State: 2 [0&!1&2&!3] 1 [!1&!3] 2 State: 3 {0} [t] 3 --END--"
F((a) & ((!(d)) U ((b) & (!(d)) & ((d) R ((c) | (d)))))),yes.seminator#tba,ok,0,0.0253486,4,8,54,1,4,2,1,0,"HOA: v1 name: ""sDBA for F(a & ((b & (c W d)) M !d))"" States: 4 Start: 0 AP: 4 ""c"" ""d"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [t] 0 [0&!1&2&3] 1 [!1&3] 2 State: 1 {0} [0&!1] 1 [1] 3 State: 2 [0&!1&2&!3] 1 [!1&!3] 2 State: 3 {0} [t] 3 --END--"
F((a) & ((!(d)) U ((b) & (!(d)) & ((d) R ((c) | (d)))))),no.seminator#tba,ok,0,0.0308458,4,8,54,1,4,2,1,0,"HOA: v1 name: ""sDBA for F(a & ((b & (c W d)) M !d))"" States: 4 Start: 0 AP: 4 ""c"" ""d"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [t] 0 [0&!1&2&3] 1 [!1&3] 2 State: 1 {0} [0&!1] 1 [1] 3 State: 2 [0&!1&2&!3] 1 [!1&!3] 2 State: 3 {0} [t] 3 --END--"
F((a) & ((!(d)) U ((b) & (!(d)) & ((d) R ((c) | (d)))))),yes.seminator#sba,ok,0,0.0215676,4,8,54,1,4,2,1,0,"HOA: v1 name: ""sDBA for F(a & ((b & (c W d)) M !d))"" States: 4 Start: 0 AP: 4 ""c"" ""d"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [t] 0 [0&!1&2&3] 1 [!1&3] 2 State: 1 {0} [0&!1] 1 [1] 3 State: 2 [0&!1&2&!3] 1 [!1&!3] 2 State: 3 {0} [t] 3 --END--"
